73CSV  	
// AQ6373 OPTICAL SPECTRUM ANALYZER //                  
35
"CTRWL", 775.000000
"SPAN", 850.000000
"START WL", 350.000000
"STOP WL",1200.000000
"WLFREQ", 0
"REFL",-35.9
"LSCL", 5.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       8501
"SMPLINTVL",0.1000
"HIGH1"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
 415.4000, -63.988
 415.5000, -64.161
 415.6000, -64.324
 415.7000, -64.640
 415.8000, -64.050
 415.9000, -63.581
 416.0000, -65.278
 416.1000, -63.382
 416.2000, -64.311
 416.3000, -63.893
 416.4000, -63.954
 416.5000, -64.211
 416.6000, -63.584
 416.7000, -63.872
 416.8000, -64.104
 416.9000, -63.605
 417.0000, -64.739
 417.1000, -63.912
 417.2000, -63.785
 417.3000, -63.701
 417.4000, -63.260
 417.5000, -64.653
 417.6000, -63.611
 417.7000, -65.044
 417.8000, -64.142
 417.9000, -63.364
 418.0000, -64.052
 418.1000, -63.660
 418.2000, -65.168
 418.3000, -63.077
 418.4000, -63.257
 418.5000, -63.478
 418.6000, -63.349
 418.7000, -64.611
 418.8000, -63.540
 418.9000, -63.841
 419.0000, -63.999
 419.1000, -62.999
 419.2000, -63.923
 419.3000, -63.865
 419.4000, -64.063
 419.5000, -63.463
 419.6000, -63.569
 419.7000, -64.203
 419.8000, -63.068
 419.9000, -63.888
 420.0000, -63.593
 420.1000, -63.678
 420.2000, -63.618
 420.3000, -62.971
 420.4000, -63.892
 420.5000, -63.816
 420.6000, -63.365
 420.7000, -63.401
 420.8000, -63.467
 420.9000, -63.488
 421.0000, -63.340
 421.1000, -63.217
 421.2000, -64.662
 421.3000, -62.949
 421.4000, -64.912
 421.5000, -63.443
 421.6000, -63.935
 421.7000, -64.057
 421.8000, -63.160
 421.9000, -63.407
 422.0000, -63.647
 422.1000, -63.866
 422.2000, -63.168
 422.3000, -63.327
 422.4000, -63.624
 422.5000, -63.770
 422.6000, -63.355
 422.7000, -63.632
 422.8000, -63.267
 422.9000, -64.144
 423.0000, -63.005
 423.1000, -63.921
 423.2000, -63.495
 423.3000, -63.646
 423.4000, -64.287
 423.5000, -63.248
 423.6000, -64.427
 423.7000, -64.538
 423.8000, -63.311
 423.9000, -63.983
 424.0000, -64.557
 424.1000, -63.899
 424.2000, -63.405
 424.3000, -64.090
 424.4000, -64.219
 424.5000, -64.899
 424.6000, -64.630
 424.7000, -64.672
 424.8000, -64.866
 424.9000, -64.180
 425.0000, -64.222
 425.1000, -64.824
 425.2000, -64.112
 425.3000, -64.840
 425.4000, -66.260
 425.5000, -63.786
 425.6000, -65.309
 425.7000, -65.442
 425.8000, -64.854
 425.9000, -63.877
 426.0000, -64.510
 426.1000, -65.706
 426.2000, -64.130
 426.3000, -64.685
 426.4000, -64.476
 426.5000, -64.292
 426.6000, -64.985
 426.7000, -64.177
 426.8000, -64.570
 426.9000, -64.573
 427.0000, -64.357
 427.1000, -65.138
 427.2000, -64.361
 427.3000, -63.905
 427.4000, -64.418
 427.5000, -64.721
 427.6000, -64.441
 427.7000, -63.529
 427.8000, -64.134
 427.9000, -63.810
 428.0000, -65.396
 428.1000, -64.235
 428.2000, -64.635
 428.3000, -63.793
 428.4000, -64.242
 428.5000, -65.432
 428.6000, -64.315
 428.7000, -64.042
 428.8000, -64.568
 428.9000, -64.559
 429.0000, -64.624
 429.1000, -64.304
 429.2000, -65.008
 429.3000, -63.885
 429.4000, -63.915
 429.5000, -65.560
 429.6000, -63.939
 429.7000, -64.385
 429.8000, -64.223
 429.9000, -63.937
 430.0000, -64.591
 430.1000, -64.700
 430.2000, -64.607
 430.3000, -63.016
 430.4000, -63.854
 430.5000, -63.896
 430.6000, -63.953
 430.7000, -64.232
 430.8000, -63.559
 430.9000, -65.867
 431.0000, -62.979
 431.1000, -64.179
 431.2000, -65.024
 431.3000, -63.998
 431.4000, -65.339
 431.5000, -63.952
 431.6000, -63.878
 431.7000, -63.508
 431.8000, -63.246
 431.9000, -65.731
 432.0000, -63.427
 432.1000, -64.475
 432.2000, -64.820
 432.3000, -64.171
 432.4000, -63.484
 432.5000, -63.720
 432.6000, -64.628
 432.7000, -63.398
 432.8000, -64.487
 432.9000, -64.221
 433.0000, -63.598
 433.1000, -63.474
 433.2000, -64.243
 433.3000, -63.685
 433.4000, -64.429
 433.5000, -63.735
 433.6000, -64.826
 433.7000, -63.822
 433.8000, -63.815
 433.9000, -64.538
 434.0000, -64.041
 434.1000, -63.584
 434.2000, -64.736
 434.3000, -64.332
 434.4000, -63.838
 434.5000, -63.387
 434.6000, -64.559
 434.7000, -63.613
 434.8000, -62.869
 434.9000, -64.061
 435.0000, -64.268
 435.1000, -64.682
 435.2000, -63.020
 435.3000, -65.056
 435.4000, -62.671
 435.5000, -63.515
 435.6000, -64.796
 435.7000, -62.527
 435.8000, -64.972
 435.9000, -64.181
 436.0000, -64.996
 436.1000, -63.037
 436.2000, -62.920
 436.3000, -64.819
 436.4000, -63.394
 436.5000, -63.996
 436.6000, -62.684
 436.7000, -63.800
 436.8000, -66.433
 436.9000, -62.613
 437.0000, -64.238
 437.1000, -63.976
 437.2000, -65.537
 437.3000, -63.333
 437.4000, -63.023
 437.5000, -63.678
 437.6000, -63.488
 437.7000, -64.893
 437.8000, -63.536
 437.9000, -62.599
 438.0000, -64.552
 438.1000, -63.443
 438.2000, -63.238
 438.3000, -63.648
 438.4000, -63.936
 438.5000, -64.382
 438.6000, -62.916
 438.7000, -63.267
 438.8000, -63.515
 438.9000, -64.077
 439.0000, -63.129
 439.1000, -63.104
 439.2000, -65.601
 439.3000, -63.442
 439.4000, -63.195
 439.5000, -62.819
 439.6000, -63.502
 439.7000, -64.101
 439.8000, -64.054
 439.9000, -63.616
 440.0000, -63.464
 440.1000, -64.825
 440.2000, -63.803
 440.3000, -64.243
 440.4000, -64.392
 440.5000, -63.793
 440.6000, -63.639
 440.7000, -63.667
 440.8000, -64.189
 440.9000, -63.225
 441.0000, -63.527
 441.1000, -63.343
 441.2000, -63.434
 441.3000, -64.187
 441.4000, -63.585
 441.5000, -63.063
 441.6000, -63.630
 441.7000, -63.115
 441.8000, -64.367
 441.9000, -62.805
 442.0000, -64.205
 442.1000, -63.461
 442.2000, -62.829
 442.3000, -63.587
 442.4000, -64.445
 442.5000, -64.730
 442.6000, -63.674
 442.7000, -62.892
 442.8000, -63.510
 442.9000, -63.440
 443.0000, -64.091
 443.1000, -63.108
 443.2000, -63.473
 443.3000, -63.370
 443.4000, -62.932
 443.5000, -63.993
 443.6000, -62.279
 443.7000, -64.902
 443.8000, -62.998
 443.9000, -63.887
 444.0000, -64.042
 444.1000, -63.254
 444.2000, -63.687
 444.3000, -63.133
 444.4000, -63.640
 444.5000, -63.005
 444.6000, -63.367
 444.7000, -64.581
 444.8000, -62.691
 444.9000, -65.026
 445.0000, -63.046
 445.1000, -64.757
 445.2000, -64.209
 445.3000, -62.159
 445.4000, -64.331
 445.5000, -63.390
 445.6000, -62.931
 445.7000, -64.496
 445.8000, -63.875
 445.9000, -63.403
 446.0000, -63.623
 446.1000, -63.641
 446.2000, -63.739
 446.3000, -63.617
 446.4000, -64.524
 446.5000, -63.191
 446.6000, -64.045
 446.7000, -62.571
 446.8000, -64.806
 446.9000, -63.359
 447.0000, -63.233
 447.1000, -65.220
 447.2000, -63.463
 447.3000, -64.482
 447.4000, -63.401
 447.5000, -63.861
 447.6000, -63.425
 447.7000, -63.629
 447.8000, -64.169
 447.9000, -63.462
 448.0000, -63.980
 448.1000, -63.783
 448.2000, -64.083
 448.3000, -63.900
 448.4000, -63.129
 448.5000, -63.431
 448.6000, -63.923
 448.7000, -63.555
 448.8000, -63.931
 448.9000, -64.073
 449.0000, -63.577
 449.1000, -62.577
 449.2000, -63.323
 449.3000, -63.522
 449.4000, -65.470
 449.5000, -64.227
 449.6000, -64.913
 449.7000, -63.674
 449.8000, -63.135
 449.9000, -63.602
 450.0000, -63.952
 450.1000, -55.935
 450.2000, -56.119
 450.3000, -55.260
 450.4000, -55.503
 450.5000, -55.663
 450.6000, -55.890
 450.7000, -55.446
 450.8000, -55.974
 450.9000, -55.923
 451.0000, -54.948
 451.1000, -56.123
 451.2000, -55.495
 451.3000, -55.703
 451.4000, -55.885
 451.5000, -55.287
 451.6000, -55.294
 451.7000, -56.580
 451.8000, -54.959
 451.9000, -55.947
 452.0000, -55.451
 452.1000, -56.009
 452.2000, -56.054
 452.3000, -55.011
 452.4000, -57.122
 452.5000, -56.692
 452.6000, -55.703
 452.7000, -56.778
 452.8000, -55.795
 452.9000, -56.184
 453.0000, -56.230
 453.1000, -55.811
 453.2000, -56.241
 453.3000, -56.124
 453.4000, -55.881
 453.5000, -56.207
 453.6000, -55.949
 453.7000, -55.880
 453.8000, -57.179
 453.9000, -55.512
 454.0000, -56.235
 454.1000, -55.632
 454.2000, -55.892
 454.3000, -56.619
 454.4000, -56.083
 454.5000, -56.213
 454.6000, -56.892
 454.7000, -55.936
 454.8000, -56.725
 454.9000, -55.963
 455.0000, -56.240
 455.1000, -56.767
 455.2000, -56.415
 455.3000, -55.728
 455.4000, -56.234
 455.5000, -56.200
 455.6000, -56.108
 455.7000, -56.054
 455.8000, -56.753
 455.9000, -57.549
 456.0000, -55.958
 456.1000, -55.885
 456.2000, -56.627
 456.3000, -57.151
 456.4000, -55.745
 456.5000, -56.243
 456.6000, -57.026
 456.7000, -56.568
 456.8000, -56.546
 456.9000, -56.645
 457.0000, -56.169
 457.1000, -55.895
 457.2000, -57.375
 457.3000, -56.392
 457.4000, -57.055
 457.5000, -56.460
 457.6000, -56.677
 457.7000, -56.595
 457.8000, -56.206
 457.9000, -56.489
 458.0000, -56.462
 458.1000, -56.966
 458.2000, -57.010
 458.3000, -56.481
 458.4000, -56.872
 458.5000, -57.182
 458.6000, -56.843
 458.7000, -56.903
 458.8000, -57.279
 458.9000, -56.582
 459.0000, -57.493
 459.1000, -56.706
 459.2000, -56.220
 459.3000, -56.588
 459.4000, -56.446
 459.5000, -57.116
 459.6000, -57.105
 459.7000, -56.900
 459.8000, -57.191
 459.9000, -56.707
 460.0000, -56.550
 460.1000, -57.590
 460.2000, -56.478
 460.3000, -57.060
 460.4000, -57.072
 460.5000, -56.839
 460.6000, -57.208
 460.7000, -57.349
 460.8000, -57.455
 460.9000, -56.559
 461.0000, -57.139
 461.1000, -56.293
 461.2000, -57.726
 461.3000, -56.806
 461.4000, -57.437
 461.5000, -57.265
 461.6000, -56.766
 461.7000, -56.865
 461.8000, -57.231
 461.9000, -56.987
 462.0000, -56.943
 462.1000, -57.225
 462.2000, -57.286
 462.3000, -56.935
 462.4000, -57.740
 462.5000, -57.496
 462.6000, -57.264
 462.7000, -57.548
 462.8000, -57.062
 462.9000, -57.595
 463.0000, -57.206
 463.1000, -56.858
 463.2000, -57.459
 463.3000, -57.235
 463.4000, -57.137
 463.5000, -57.173
 463.6000, -57.484
 463.7000, -57.188
 463.8000, -57.391
 463.9000, -56.945
 464.0000, -57.584
 464.1000, -57.547
 464.2000, -57.625
 464.3000, -57.340
 464.4000, -57.573
 464.5000, -57.166
 464.6000, -57.450
 464.7000, -57.285
 464.8000, -57.973
 464.9000, -58.027
 465.0000, -57.236
 465.1000, -57.788
 465.2000, -57.243
 465.3000, -57.136
 465.4000, -57.873
 465.5000, -57.400
 465.6000, -58.351
 465.7000, -57.751
 465.8000, -57.471
 465.9000, -57.878
 466.0000, -58.078
 466.1000, -58.272
 466.2000, -57.728
 466.3000, -57.703
 466.4000, -58.274
 466.5000, -57.866
 466.6000, -58.168
 466.7000, -58.212
 466.8000, -57.058
 466.9000, -58.143
 467.0000, -57.312
 467.1000, -57.686
 467.2000, -58.448
 467.3000, -58.139
 467.4000, -57.830
 467.5000, -58.021
 467.6000, -57.714
 467.7000, -58.171
 467.8000, -58.102
 467.9000, -58.185
 468.0000, -58.108
 468.1000, -57.603
 468.2000, -58.548
 468.3000, -58.042
 468.4000, -57.693
 468.5000, -58.670
 468.6000, -57.721
 468.7000, -58.444
 468.8000, -58.239
 468.9000, -57.449
 469.0000, -59.157
 469.1000, -58.565
 469.2000, -58.224
 469.3000, -57.343
 469.4000, -57.934
 469.5000, -58.051
 469.6000, -57.948
 469.7000, -57.891
 469.8000, -57.819
 469.9000, -57.565
 470.0000, -58.149
 470.1000, -59.092
 470.2000, -58.158
 470.3000, -58.216
 470.4000, -58.819
 470.5000, -58.330
 470.6000, -58.414
 470.7000, -58.238
 470.8000, -58.382
 470.9000, -58.786
 471.0000, -57.501
 471.1000, -58.844
 471.2000, -58.847
 471.3000, -58.176
 471.4000, -58.825
 471.5000, -58.025
 471.6000, -57.569
 471.7000, -59.421
 471.8000, -57.714
 471.9000, -58.663
